    time    temp    dens
   0.00000000000000E+00   1.00000000000000E+01   1.00000000000000E+13
 35   22     1.00000000000000E-99   1.00000000000000E-99
 36   22     1.00000000000000E-99   1.00000000000000E-99
 37   22     1.00000000000000E-99   1.00000000000000E-99
 38   22     1.00000000000000E-99   1.00000000000000E-99
 39   22     1.00000000000000E-99   1.00000000000000E-99
 40   22     1.00000000000000E-99   1.00000000000000E-99
 41   22     1.00000000000000E-99   1.00000000000000E-99
 42   22     1.00000000000000E-99   1.00000000000000E-99
 43   22     8.90925880416698E-25   5.79101822270854E-23
 44   22     3.52504176900533E-23   2.32652756754352E-21
 45   22     1.87468550407054E-21   1.25603928772726E-19
 46   22     5.95366685196331E-20   4.04849345933505E-18
 47   22     1.72356466731919E-18   1.18925962045024E-16
 48   22     3.36897388848789E-17   2.35828172194152E-15
 49   22     6.75057830562327E-16   4.79291059699252E-14
 50   22     5.58387308732681E-15   4.02038862287530E-13
 51   22     3.05185712605902E-14   2.22785570202308E-12
 52   22     9.77697105407983E-14   7.23495858001908E-12
 53   22     1.99816632184534E-13   1.49862474138400E-11
 54   22     2.79716630121995E-13   2.12584638892716E-11
 55   22     2.98527178491979E-13   2.29865927438824E-11
 56   22     2.41998964658364E-12   1.88759192433524E-10
 57   22     2.03404499038793E-12   1.60689554240647E-10
 58   22     4.70694944624252E-12   3.76555955699401E-10
 13   23     1.00000000000000E-99   1.00000000000000E-99
 14   23     1.00000000000000E-99   1.00000000000000E-99
 15   23     1.00000000000000E-99   1.00000000000000E-99
 16   23     1.00000000000000E-99   1.00000000000000E-99
 17   23     1.00000000000000E-99   1.00000000000000E-99
 18   23     1.00000000000000E-99   1.00000000000000E-99
 19   23     1.00000000000000E-99   1.00000000000000E-99
 20   23     1.00000000000000E-99   1.00000000000000E-99
 21   23     1.00000000000000E-99   1.00000000000000E-99
 22   23     1.00000000000000E-99   1.00000000000000E-99
 23   23     1.00000000000000E-99   1.00000000000000E-99
 24   23     1.00000000000000E-99   1.00000000000000E-99
 25   23     1.00000000000000E-99   1.00000000000000E-99
 26   23     1.00000000000000E-99   1.00000000000000E-99
 27   23     1.00000000000000E-99   1.00000000000000E-99
 28   23     1.00000000000000E-99   1.00000000000000E-99
 29   23     1.00000000000000E-99   1.00000000000000E-99
 30   23     1.00000000000000E-99   1.00000000000000E-99
 31   23     1.00000000000000E-99   1.00000000000000E-99
 32   23     1.00000000000000E-99   1.00000000000000E-99
 33   23     1.00000000000000E-99   1.00000000000000E-99
 34   23     1.00000000000000E-99   1.00000000000000E-99
 35   23     1.00000000000000E-99   1.00000000000000E-99
 36   23     1.00000000000000E-99   1.00000000000000E-99
 37   23     1.00000000000000E-99   1.00000000000000E-99
 38   23     1.00000000000000E-99   1.00000000000000E-99
 39   23     1.00000000000000E-99   1.00000000000000E-99
 40   23     1.00000000000000E-99   1.00000000000000E-99
 41   23     1.00000000000000E-99   1.00000000000000E-99
 42   23     1.00000000000000E-99   1.00000000000000E-99
 43   23     1.00000000000000E-99   1.00000000000000E-99
 44   23     1.00000000000000E-99   1.00000000000000E-99
 45   23     2.19519525477950E-24   1.49273277325006E-22
 46   23     1.93981778618819E-22   1.33847427246985E-20
 47   23     6.60426964008484E-21   4.62298874805939E-19
 48   23     3.54333383504364E-19   2.51576702288099E-17
 49   23     7.68474188438880E-18   5.53301415675994E-16
 50   23     2.01744850752000E-16   1.47273741048960E-14
 51   23     1.21286553739697E-15   8.97520497673759E-14
 52   23     8.43789978304525E-15   6.32842483728394E-13
 53   23     2.25305411082353E-14   1.71232112422588E-12
 54   23     8.43980849210592E-14   6.49865253892156E-12
 55   23     1.32841887151895E-13   1.03616671978478E-11
 56   23     2.47686653945368E-13   1.95672456616841E-11
 57   23     4.36329912849555E-13   3.49063930279644E-11
 58   23     7.14669675294758E-13   5.78882436988754E-11
 59   23     8.56432970762012E-14   7.02275036024850E-12
 60   23     7.74240328973440E-14   6.42619473047955E-12
 14   24     1.00000000000000E-99   1.00000000000000E-99
 15   24     1.00000000000000E-99   1.00000000000000E-99
 16   24     1.00000000000000E-99   1.00000000000000E-99
 17   24     1.00000000000000E-99   1.00000000000000E-99
 18   24     1.00000000000000E-99   1.00000000000000E-99
 19   24     1.00000000000000E-99   1.00000000000000E-99
 20   24     1.00000000000000E-99   1.00000000000000E-99
 21   24     1.00000000000000E-99   1.00000000000000E-99
 22   24     1.00000000000000E-99   1.00000000000000E-99
 23   24     1.00000000000000E-99   1.00000000000000E-99
 24   24     1.00000000000000E-99   1.00000000000000E-99
 25   24     1.00000000000000E-99   1.00000000000000E-99
 26   24     1.00000000000000E-99   1.00000000000000E-99
 27   24     1.00000000000000E-99   1.00000000000000E-99
 28   24     1.00000000000000E-99   1.00000000000000E-99
 29   24     1.00000000000000E-99   1.00000000000000E-99
 30   24     1.00000000000000E-99   1.00000000000000E-99
 31   24     1.00000000000000E-99   1.00000000000000E-99
 32   24     1.00000000000000E-99   1.00000000000000E-99
 33   24     1.00000000000000E-99   1.00000000000000E-99
 34   24     1.00000000000000E-99   1.00000000000000E-99
 35   24     1.00000000000000E-99   1.00000000000000E-99
 36   24     1.00000000000000E-99   1.00000000000000E-99
 37   24     1.00000000000000E-99   1.00000000000000E-99
 38   24     1.00000000000000E-99   1.00000000000000E-99
 39   24     1.00000000000000E-99   1.00000000000000E-99
 40   24     1.00000000000000E-99   1.00000000000000E-99
 41   24     1.00000000000000E-99   1.00000000000000E-99
 42   24     1.00000000000000E-99   1.00000000000000E-99
 43   24     1.00000000000000E-99   1.00000000000000E-99
 44   24     1.00000000000000E-99   1.00000000000000E-99
 45   24     1.00000000000000E-99   1.00000000000000E-99
 46   24     1.89319870114254E-25   1.32523909079978E-23
 47   24     1.65393336670954E-23   1.17429269036378E-21
 48   24     1.03892412522806E-21   7.48025370164201E-20
 49   24     6.71399401215466E-20   4.90121562887290E-18
 50   24     1.70838080575439E-18   1.26420179625825E-16
 51   24     2.83244079179094E-17   2.12433059384320E-15
 52   24     2.19313555391357E-16   1.66678302097432E-14
 53   24     1.42299649290978E-15   1.09570729954053E-13
 54   24     7.91156487573938E-15   6.17102060307671E-13
 55   24     2.07436786682509E-14   1.63875061479182E-12
 56   24     8.89172639478659E-14   7.11338111582927E-12
 57   24     1.63353890458301E-13   1.32316651271224E-11
 58   24     4.01960544434009E-13   3.29607646435887E-11
 59   24     6.32960251538437E-13   5.25357008776903E-11
 60   24     1.22046221721988E-12   1.02518826246470E-10
 61   24     2.67716606244024E-12   2.27559115307420E-10
 62   24     1.18604492227499E-11   1.01999863315649E-09
 15   25     1.00000000000000E-99   1.00000000000000E-99
 16   25     1.00000000000000E-99   1.00000000000000E-99
 17   25     1.00000000000000E-99   1.00000000000000E-99
 18   25     1.00000000000000E-99   1.00000000000000E-99
 19   25     1.00000000000000E-99   1.00000000000000E-99
 20   25     1.00000000000000E-99   1.00000000000000E-99
 21   25     1.00000000000000E-99   1.00000000000000E-99
 22   25     1.00000000000000E-99   1.00000000000000E-99
 23   25     1.00000000000000E-99   1.00000000000000E-99
 24   25     1.00000000000000E-99   1.00000000000000E-99
 25   25     1.00000000000000E-99   1.00000000000000E-99
 26   25     1.00000000000000E-99   1.00000000000000E-99
 27   25     1.00000000000000E-99   1.00000000000000E-99
 28   25     1.00000000000000E-99   1.00000000000000E-99
 29   25     1.00000000000000E-99   1.00000000000000E-99
 30   25     1.00000000000000E-99   1.00000000000000E-99
 31   25     1.00000000000000E-99   1.00000000000000E-99
 32   25     1.00000000000000E-99   1.00000000000000E-99
 33   25     1.00000000000000E-99   1.00000000000000E-99
 34   25     1.00000000000000E-99   1.00000000000000E-99
 35   25     1.00000000000000E-99   1.00000000000000E-99
 36   25     1.00000000000000E-99   1.00000000000000E-99
 37   25     1.00000000000000E-99   1.00000000000000E-99
 38   25     1.00000000000000E-99   1.00000000000000E-99
 39   25     1.00000000000000E-99   1.00000000000000E-99
 40   25     1.00000000000000E-99   1.00000000000000E-99
 41   25     1.00000000000000E-99   1.00000000000000E-99
 42   25     1.00000000000000E-99   1.00000000000000E-99
 43   25     1.00000000000000E-99   1.00000000000000E-99
 44   25     1.00000000000000E-99   1.00000000000000E-99
 45   25     1.00000000000000E-99   1.00000000000000E-99
 46   25     1.00000000000000E-99   1.00000000000000E-99
 47   25     1.00000000000000E-99   1.00000000000000E-99
 48   25     1.20295685970090E-24   8.78158507581655E-23
 49   25     8.64924278902920E-23   6.40043966388161E-21
 50   25     7.33343369868353E-21   5.50007527401265E-19
 51   25     1.23427874033948E-19   9.38051842658002E-18
 52   25     2.34514037358777E-18   1.80575808766259E-16
 53   25     1.83154845535167E-17   1.42860779517430E-15
 54   25     1.89071043419956E-16   1.49366124301765E-14
 55   25     9.34052764686200E-16   7.47242211748960E-14
 56   25     4.26871933343068E-15   3.45766266007885E-13
 57   25     1.63171980681670E-14   1.33801024158969E-12
 58   25     6.23005606154287E-14   5.17094653108058E-12
 59   25     1.58538856814579E-13   1.33172639724246E-11
 60   25     5.92277233782349E-13   5.03435648714997E-11
 61   25     9.73268600341764E-13   8.37010996293917E-11
 62   25     2.11998283756846E-12   1.84438506868456E-10
 63   25     3.42604356515701E-13   3.01491833733817E-11
 64   25     6.64100416340407E-13   5.91049370542962E-11
 16   26     1.00000000000000E-99   1.00000000000000E-99
 17   26     1.00000000000000E-99   1.00000000000000E-99
 18   26     1.00000000000000E-99   1.00000000000000E-99
 19   26     1.00000000000000E-99   1.00000000000000E-99
 20   26     1.00000000000000E-99   1.00000000000000E-99
 21   26     1.00000000000000E-99   1.00000000000000E-99
 22   26     1.00000000000000E-99   1.00000000000000E-99
 23   26     1.00000000000000E-99   1.00000000000000E-99
 24   26     1.00000000000000E-99   1.00000000000000E-99
 25   26     1.00000000000000E-99   1.00000000000000E-99
 26   26     1.00000000000000E-99   1.00000000000000E-99
 27   26     1.00000000000000E-99   1.00000000000000E-99
 28   26     1.00000000000000E-99   1.00000000000000E-99
 29   26     1.00000000000000E-99   1.00000000000000E-99
 30   26     1.00000000000000E-99   1.00000000000000E-99
 31   26     1.00000000000000E-99   1.00000000000000E-99
 32   26     1.00000000000000E-99   1.00000000000000E-99
 33   26     1.00000000000000E-99   1.00000000000000E-99
 34   26     1.00000000000000E-99   1.00000000000000E-99
 35   26     1.00000000000000E-99   1.00000000000000E-99
 36   26     1.00000000000000E-99   1.00000000000000E-99
 37   26     1.00000000000000E-99   1.00000000000000E-99
 38   26     1.00000000000000E-99   1.00000000000000E-99
 39   26     1.00000000000000E-99   1.00000000000000E-99
 40   26     1.00000000000000E-99   1.00000000000000E-99
 41   26     1.00000000000000E-99   1.00000000000000E-99
 42   26     1.00000000000000E-99   1.00000000000000E-99
 43   26     1.00000000000000E-99   1.00000000000000E-99
 44   26     1.00000000000000E-99   1.00000000000000E-99
 45   26     1.00000000000000E-99   1.00000000000000E-99
 46   26     1.00000000000000E-99   1.00000000000000E-99
 47   26     1.00000000000000E-99   1.00000000000000E-99
 48   26     1.00000000000000E-99   1.00000000000000E-99
 49   26     1.00000000000000E-99   1.00000000000000E-99
 50   26     6.95518138440051E-24   5.28593785214439E-22
 51   26     3.39371843419448E-22   2.61316319432975E-20
 52   26     7.42514495348021E-21   5.79161306371456E-19
 53   26     1.12435586149779E-19   8.88241130583255E-18
 54   26     1.52911319358566E-18   1.22329055486853E-16
 55   26     1.60578058839883E-17   1.30068227660305E-15
 56   26     1.32073576627993E-16   1.08300332834954E-14
 57   26     6.33885492233405E-16   5.26124958553726E-14
 58   26     3.49314702811302E-15   2.93424350361493E-13
 59   26     2.00432307199683E-14   1.70367461119730E-12
 60   26     9.28995413412030E-14   7.98936055534346E-12
 61   26     3.40730497453424E-13   2.96435532784479E-11
 62   26     1.01947656361987E-12   8.97139375985484E-11
 63   26     2.66637554365640E-12   2.37307423385419E-10
 64   26     5.93221499184704E-12   5.33899349266234E-10
 65   26     7.36112627770331E-12   6.69862491271001E-10
 66   26     2.83052520909041E-10   2.60408319236318E-08
 17   27     1.00000000000000E-99   1.00000000000000E-99
 18   27     1.00000000000000E-99   1.00000000000000E-99
 19   27     1.00000000000000E-99   1.00000000000000E-99
 20   27     1.00000000000000E-99   1.00000000000000E-99
 21   27     1.00000000000000E-99   1.00000000000000E-99
 22   27     1.00000000000000E-99   1.00000000000000E-99
 23   27     1.00000000000000E-99   1.00000000000000E-99
 24   27     1.00000000000000E-99   1.00000000000000E-99
 25   27     1.00000000000000E-99   1.00000000000000E-99
 26   27     1.00000000000000E-99   1.00000000000000E-99
 27   27     1.00000000000000E-99   1.00000000000000E-99
 28   27     1.00000000000000E-99   1.00000000000000E-99
 29   27     1.00000000000000E-99   1.00000000000000E-99
 30   27     1.00000000000000E-99   1.00000000000000E-99
 31   27     1.00000000000000E-99   1.00000000000000E-99
 32   27     1.00000000000000E-99   1.00000000000000E-99
 33   27     1.00000000000000E-99   1.00000000000000E-99
 34   27     1.00000000000000E-99   1.00000000000000E-99
 35   27     1.00000000000000E-99   1.00000000000000E-99
 36   27     1.00000000000000E-99   1.00000000000000E-99
 37   27     1.00000000000000E-99   1.00000000000000E-99
 38   27     1.00000000000000E-99   1.00000000000000E-99
 39   27     1.00000000000000E-99   1.00000000000000E-99
 40   27     1.00000000000000E-99   1.00000000000000E-99
 41   27     1.00000000000000E-99   1.00000000000000E-99
 42   27     1.00000000000000E-99   1.00000000000000E-99
 43   27     1.00000000000000E-99   1.00000000000000E-99
 44   27     1.00000000000000E-99   1.00000000000000E-99
 45   27     1.00000000000000E-99   1.00000000000000E-99
 46   27     1.00000000000000E-99   1.00000000000000E-99
 47   27     1.00000000000000E-99   1.00000000000000E-99
 48   27     1.00000000000000E-99   1.00000000000000E-99
 49   27     1.00000000000000E-99   1.00000000000000E-99
 50   27     1.00000000000000E-99   1.00000000000000E-99
 51   27     1.66370814755674E-25   1.29769235509426E-23
 52   27     9.75305142206906E-24   7.70491062343456E-22
 53   27     1.82629655542218E-22   1.46103724433775E-20
 54   27     5.35671117253108E-21   4.33893604975017E-19
 55   27     5.80714540215948E-20   4.76185922977077E-18
 56   27     9.33314464855062E-19   7.74651005829701E-17
 57   27     7.53247771959296E-18   6.32728128445809E-16
 58   27     7.41902446121307E-17   6.30617079203111E-15
 59   27     4.33924995694323E-16   3.73175496297118E-14
 60   27     5.09823918156117E-15   4.43546808795822E-13
 61   27     2.32603423080582E-14   2.04691012310912E-12
 62   27     1.56387304267341E-13   1.39184700797933E-11
 63   27     5.79704627821280E-13   5.21734165039152E-11
 64   27     2.19904161809015E-12   2.00112787246204E-10
 65   27     4.74438423219799E-12   4.36483349362215E-10
 66   27     1.79286700749987E-11   1.66736631697488E-09
 67   27     2.92145664214153E-12   2.74616924361304E-10
 68   27     1.54395160763633E-11   1.46675402725452E-09
