time_days,Re188 top 14
1.6608227818052374e-05,1.2331661907210433e-88
1.6637454785346708e-05,1.2331661907210433e-88
1.6666733185920176e-05,1.2331661907210433e-88
1.6696063110284462e-05,1.2331661907210433e-88
1.672544464911054e-05,1.2331661907210433e-88
1.6754877893228947e-05,1.2331661907210433e-88
1.678436293363005e-05,1.2331661907210433e-88
1.681389986146435e-05,1.2331661907210433e-88
1.684348876804276e-05,1.2331661907210433e-88
1.6873129744836866e-05,1.2331661907210433e-88
1.6902822883479234e-05,1.2331661907210433e-88
1.693256827576368e-05,1.2331661907210433e-88
1.6962366013645554e-05,1.2331661907210433e-88
1.6992216189242048e-05,1.2331661907210433e-88
1.7022118894832433e-05,1.2331661907210433e-88
1.705207422285839e-05,1.2331661907210433e-88
1.708208226592427e-05,1.2331661907210433e-88
1.7112143116797393e-05,1.2331661907210433e-88
1.714225686840833e-05,1.2331661907210433e-88
1.7172423613851182e-05,1.2331661907210433e-88
1.7202643446383884e-05,1.2331661907210433e-88
1.7232916459428485e-05,1.2331661907210433e-88
1.7263242746571434e-05,1.2331661907210433e-88
1.7293622401563867e-05,1.2331661907210433e-88
1.732405551832192e-05,1.2331661907210433e-88
1.7354542190926986e-05,1.2331661907210433e-88
1.738508251362602e-05,1.2331661907210433e-88
1.741567658083184e-05,1.2331661907210433e-88
1.744632448712341e-05,1.2331661907210433e-88
1.7477026327246127e-05,1.2331661907210433e-88
1.7507782196112128e-05,1.2331661907210433e-88
1.753859218880057e-05,1.2331661907210433e-88
1.7569456400557925e-05,1.2331661907210433e-88
1.7600374926798288e-05,1.2331661907210433e-88
1.7631347863103656e-05,1.2331661907210433e-88
1.7662375305224237e-05,1.2331661907210433e-88
1.7693457349078725e-05,1.2331661907210433e-88
1.772459409075463e-05,1.2331661907210433e-88
1.775578562650854e-05,1.2331661907210433e-88
1.778703205276644e-05,1.2331661907210433e-88
1.781833346612401e-05,1.2331661907210433e-88
1.7849689963346908e-05,1.2331661907210433e-88
1.788110164137108e-05,1.2331661907210433e-88
1.7912568597303068e-05,1.2331661907210433e-88
1.7944090928420293e-05,1.2331661907210433e-88
1.7975668732171363e-05,1.2331661907210433e-88
